index,content,token
59,"They believe that since they're richer, they can enjoy life more.",65
60,They don't have to work quite as hard.,38
61,And so you start to see the tilt.,33
62,Now you start to see the development of the top.,48
63,"And when you have a world reserve currency, that allows you to borrow a lot of money, because those who want to save, want to hold your money, and that means that they'll lend you money.",186
64,And so those countries get deeper into debt.,44
65,So you see that they gradually lose their competitiveness.,58
66,"And they get themselves into financial circumstances, which are not good.",73
67,"And they have large wealth gaps, which set the stage for downturns.",67
68,"And when they have downturns, the first question is, do they have enough money?",79
69,"And traditionally, money is resources.",38
70,So you classically see that the coffers are bare.,49
71,That they're spending more money than they are earning.,55
72,And they run out of money in the coffers.,41
73,"And their graineries are empty, rather than stocked, so that they give them the buffer.",87
74,"And as that deteriorates, that that worsens conditions.",55
75,"And if they have a rival power that's also challenging them, they see greater internal conflict over wealth.",108
76,"And then they have the problems internally, and the problems externally, which usually results in an internal war, or an external war, that leads to the change in the new world order.",183
77,"And do you, the Dutch Empire, is a good example that the British, what are some of the key examples that you think about in the book of this process that follow the big cycle?",175
78,"Well, the leading reserve currency empires, but it applies to all the empires, were the Dutch, the British, the American, and the Chinese.",138
79,But you could follow the same pattern.,38
80,"In the book, it was very important for me to not just use words and concepts, because that's subjective.",104
81,It was very important for me to use actual measurements.,56
82,"So as you see in the book, you can see every level of this.",59
83,You can see where's the education level.,40
84,What is the military power?,27
85,"Each one of those, and you can see the back going over the 500 years.",69
86,And so you can see the arcs and the composition of those arcs.,62
87,"And what you see is really in most countries and most dynasties, you can see that.",82
88,But you also can see through those numbers the health of those countries.,73
89,"Today, there are statistics that you could, that are in the book, that show what is the level of education?",107
90,What is the level of economic output?,37
91,What is the level of military strength?,39
92,What is the level of a number of different measures of strength so that you can then compare that?,98
93,"And I think that because they're objective measures of strength that you could see change, that shows the picture of where we are today.",136
94,And I think one of the most important things about the book is that it allows people to monitor how those things are transpiring.,129
95,"I think for policymakers, you know, are your policymakers doing a good job?",75
96,And there's so much subjectivity in that.,41
97,But I think it's very simple.,29
98,"If those lines on the chart are improving, if your health index is improving, then you're moving toward a better life.",118
99,So that's what the book works like.,35
100,"Also, it was used to create a model for the future.",51
101,"In other words, there are cause-effect relationships.",53
102,"Everything that happens has reasons, causes that preceded it, that made it happen.",82
103,"And so by having all those in numbers, one can see the probabilities of certain things happening.",97
104,So that's what you see in the book.,35
105,"It's not just, you know, raise interpretation.",46
106,I didn't want to make it raise interpretation because I don't know if I'm right.,80
107,Yeah.,5
108,"So one of the fascinating things in the books, you have lists these 18 measures.",80
109,And there's like a little scorecard for the countries of the world today.,73
110,"So let's say, US, China, and Europe.",36
111,"And what it was 20 years ago, and looking at the change from 20 years ago, and that's another indicator, the change itself, to see where things are headed.",155
112,"Maybe can you comment on from a score perspective, how is US and China doing?",77
113,"And in the 18 measures, what are some measures that stand out to you?",69
114,"It was particularly important to think about today for the United States, for China.",84
115,"Well, there are a number.",25
116,"Financially, what you see in the United States is that we're borrowing a lot more money, creating a lot of debt, and we're printing a lot of money.",147
117,"And our capacity to do that is very much, is limited, first of all, because when there's a sale of a bond, when the government borrows more than it borrows money because it spends more than it takes in, you have to sell a bond.",227
118,"And the world right now has a lot of US dollar denominated bonds because as the world's reserve currency, they sell, sold on them.",130
119,"And they have very bad returns, negative real returns, negative real returns significantly, and so on.",102
120,So that means that more bonds has to be sold than are bought.,61
121,"And that means that the Federal Reserve has faced with the choice of having to raise the interest rate to curtail borrowing, which slows the economy and hurts the markets, or by filling that difference, and producing money, the debt monetization, which produces an inflation in goods, services, and financial assets.",316
122,"So in that regard, that's the United States' position.",54
123,"In China's case, its balance of payments is better.",51
124,China has displaced the United States as the world's largest trading country.,77
125,"In other words, more exports to other countries.",48
126,"And as a result, it's economically competitive, but it doesn't have the world's reserve currency.",97
127,It's a real blessing.,21
128,"So the United States, it has the world's reserve currency, but it is risking it because of this imbalance.",106
129,"So if you look at history, you see that those go slowly, but when they go eventually, they go quickly.",102
130,So there's a risk of that financially.,38
131,Then there's the issue of internal order.,41
132,"So I'm just giving you the major ones, but I'll get into some of the other ones too.",84
133,"Right now, there's a lot of internal conflict in the United States, which affects how well it works.",100
134,"In China, there's less internal conflict because it's a more autocratic state, but also they've created this bifurcation of what is political and what is economic in terms of producing that prosperity.",201
135,"So if you stay out of the politics pretty much, then you're seeing entrepreneurship, you're seeing the finances of new businesses and so on.",140
136,"So that internal working, that's subject to different people's interpretations, whether they like it or not, but the internal conflict in terms of those kinds of measures is less.",179
137,Sorry to pause on that for a second.,36
138,"So these measures, I guess you don't want to romanticize anyone measure or something like that overinterpret anyone measure.",124
139,Is internal conflict always a bad thing?,40
140,Is it a complicated calculation?,32
141,Or do you kind of the way we think about these measures that you've presented we should be thinking like the higher the better the lower the worse or depending on the better.,174
142,"Well, in many cases, the conflict that produces the revolution produces revolutionary changes that lead to resolutions that and lead to new starts.",147
143,And so a short term civil war is a hellacious experience.,57
144,"And at the same time, it can be the transition to a new beginning.",66
145,"Also, there are different types of conflict.",44
146,"Competition, which makes things, makes everything better is a productive conflict, whereas destructive conflicts are not good over the short time.",146
147,So that's how those go.,23
148,"So within each measure, the story is complicated.",49
149,"But my measures are sort of clear, meaning how much political conflict, how much social conflict, another, you can measure conflict, you can measure fighting, you can measure crime rates, you can measure lots of different ways of conflict.",239
150,So the measures are a composite of different types of internal conflict.,72
151,What is some other interesting measures?,40
152,Maybe you can also mention like from me in particular interest is education and innovation.,91
153,"Yes, the classic cycle, the most important leading indicator is the quality of education.",89
154,"Most importantly, broad-based education drawn from the largest population because you can never tell who the talent is going to be.",131
155,Where are they going to come from?,34
156,"So for example, if you look at the Chinese dynasties, the great Chinese dynasties and the Confucian approach, it was merit to credit of everybody could sit for exams and so on, broad-based of drawing in the populations.",219
157,And you see that if you go across societies because that draws on the largest number of population to get education.,116
158,"And it also, that creates a reality and a perception that the system is fairer equal opportunity, not just one of privilege, and that helps to create social stability.",167
159,"But education is not just education in understanding facts and so on, it is education in civility of how to behave together.",124
160,"And so if they're smart, they understand how to be productive because they work well together and they're productive.",117
161,And then that leads to the next stage.,38
162,"You can see in the lines and the charts, I plotted these so that you could see in a typical cycle, you could see that education is the long leading indicator.",158
163,"And then you could see, as you mentioned, that what you see is inventiveness and technology measures, then follow.",114
164,"And you see, then also competitiveness and world markets follows.",65
165,"For example, in the early stages of a cycle, the industries that they go into tend to be very basic industry because they have cheap labor, something like textiles and simple manufactured goods and so on.",204
166,"But as the education rises, then they move up the value chain to tech greater technologies and so on, which raises incomes and raises productivity.",147
167,"So yes, those, as you say, there are 18 different measures like that, but education and then civility and the inventiveness.",124
168,"So you see it reflected in, in who's inventing what?",52
169,And that corresponds then who's trading with who's a big trading country?,73
170,And where's the value of economic output and what a per capita income?,70
171,They all follow follow those arcs.,34
172,"Yeah, like you said, the fascinating thing about your book, so there's philosophy, there's wisdom, but there's plots.",117
173,"Yeah, you can see it.",21
174,It's not just your opinion.,27
175,"It's kind of like you can interpret it in any way you like, but you're just giving a lot of of your own insights along with the numbers.",136
176,"If you were to look at the American nation, the American empire and the trajectory is looking into the future, given these measures, what is the trajectory that leads to the collapse of the American empire based on these measures?",230
177,"What are the concerning indicators and if those break down further, what does that look like?",93
178,"Well, all of those indicators are concerning.",45
179,"Maybe except for one, which is technology, the technology niche, although even in that area of the United States is improving at a slower rate than is China for various advantages that they have there.",201
180,"They put out about eight times as many computer engineers, they have free data and so on.",89
181,"But if you look at them, so the financial is a concern.",55
182,The internal order disorder is a concern.,41
183,"Then if you look at education levels, the United States is losing its educational advantage.",92
184,"If you were to look at compare it with China, if you take general public education in the United States, it's deteriorated tremendously even in comparison to developed countries.",178
185,"There are scores, pieces scores and so on and something like 38th in the world or something and that was a big plunge, average public education.",144
186,"If you look at the best universities in the world, the United States is unique in having the best universities in the world.",124
187,"So there are these privileged spots that are excellent, uniquely excellent.",75
188,"So when you look at the comparison, education in China is improving rapidly and the quantity of educated people in the areas that they're moving in are greater and the resources that they're putting behind it is greater.",220
189,You see the results are greater.,32
190,But it's a long line that I'm dealing with.,43
191,"If you would have followed through in terms of actual productions, I think you know, in terms of technologies, there are some areas that the United States is in a lead at the moment.",182
192,"There are some areas that China is in a lead, but China's gaining very quickly.",79
193,"When I first went to China, 1984, I would bring $10 calculators and I gave them ways of gifts to high ranking people and they thought they were miracle devices.",160
194,"Right now, in terms of areas like quantum computing and AI and you know, many areas, you have a race going on.",110
195,"And so if you take the trajectory of the competitiveness, not just look at the current level, you have a situation where they're improving at a much faster rate.",161
196,This is all good for the world if the world can get along.,58
197,"And the main thing I think is in just an, how do you have a healthy world and how do you have a strong economy and how do you have a strong situation is be strong.",163
198,The United States is war is with itself.,40
199,That's the main war.,20
200,"You know, it's very simple in history.",38
201,The financially sound earn more than you spend and be strong in these ways and pretty much everything will take care of itself.,127
202,"But you make it sound simple, of course, because there's a momentum when things degrade, when the education system degrades, when you start borrowing, when I mean all of these indicators, they're going down, there's a momentum to it, right?",240
203,So it's hard to reverse it.,27
204,Right.,6
205,And there are circumstances that you're then in.,48
206,"For example, indebtedness, you know, it's politically desirable for those in tomorrow money and spend because their constituencies only look at what they get.",158
207,"And when they get a lot, they don't pay attention to the balance sheet and how much debt is on the books.",105
208,"So it's always better to borrow, spend, and then leave the cleanup to the next guy.",83
209,And so you inherit a lot.,25
210,You inherited a new president enters in or new legislators.,59
211,They have a lot of debt.,24
212,They have a broken down infrastructure.,39
213,They don't have enough money to fix that.,41
214,And so that's the lay of the land that the prior generations put you in.,72
215,And there you are.,18
216,And so that's right.,20
217,"It's difficult because when you start to think, okay, what's healthy?",69
218,"Well, spend, earn more than you spend.",38
219,"Well, that's not so easy because, you know, what does that mean?",64
220,Go earn more.,13
221,"I mean, okay, that's not so easy.",33
222,Spend less.,11
223,That isn't going to work.,25
224,So now what do you do?,22
225,"Okay, you have this debt that you then monetize.",48
226,And that's why it's classic.,28
227,"So yes, that's why these cycles occur because what has created before what happened before created the lay of the land that is then increasingly difficult to deal with.",168
228,So what can great leaders do in this moment?,44
229,"I mean, maybe my sense is leadership is crucial here.",53
230,"So for example, to do very large projects that invest in the education system that sort of try to fix the fundamentals or maybe invest more and more into the innovation and the development of new technologies and so on.",219
231,It feels like that just doesn't happen organically.,51
232,So you have to have strong leaders that convince the populists of the importance of these ideas.,96
233,"Well, I completely agree with your list.",40
234,What we have is a situation where everybody has their opinions and they have to sort of get them exactly right and they all fight with each other about whether they're opinions.,177
235,So the most important thing is that we are become bipartisan so that we don't and we get over our differences.,110
236,I would have a bipartisan cabinet.,34
237,"I would draw upon both members of both parties, the moderates who are going to be able to work together.",104
238,So as then we have one country and then we deal with those in a means that works for the majority of the people in the middle rather than the polarity.,151
239,I think our greatest risk is in not being able to do that.,58
240,"So I would say that's a paramount importance because we have the resources, wealth, real wealth and science and everything has never been better than it is.",156
241,But the notion is that it has to work for the majority of people and we have to keep it being productive.,105
242,So that group has got to calmly and knowledgeably work together so that they increase the size of the pie and they create broad-based prosperity.,145
243,So that is a paramount importance.,34
244,"Whatever they do, if they do it that way, I can say I'm happy about because that other alternative is the really scary alternative.",131
245,"The scary alternative, the different ways it has evolved throughout history, some of it has led to wars.",104
246,What are the future trajectories that lead to a potential war with China?,73
247,Cold War or hot war?,20
248,Is this something you think about?,34
249,Is this something you're worried about?,39
250,"Yeah, I'd like to talk about both wars.",39
251,"So the war with China, as I say, there are five kinds of wars.",62
252,"There is a trade war technology war, geopolitical influence war, capital war and military war.",94
253,"As far as military war goes, I think it's only a Taiwan issue, but that's a big issue.",86
254,We could talk about that for a minute.,38
255,"But those others, there'll be rough competitions and we'll have that type of evolution over a period of time.",109
256,That's what that war looks like.,32
257,Taiwan has been for a long time a sovereignty issue to China.,61
258,And it has its roots in what's called the Hundred Years of Humiliation.,71
259,"From the 1840s to 1949 foreign powers came in, took advantage of China.",71
260,They had the opium wars such times.,35
261,And that represented the Hundred Years of Humiliation.,54
262,And Taiwan represents their sovereignty and their important thing.,66
263,"And 50 years ago, starting 50 years ago, there was an agreement that there is one China.",88
264,And Taiwan is part of China.,28
265,And that there would be peaceful reunification.,47
266,The peaceful reunification hasn't happened.,43
267,"And in their view, that's a very big issue.",43
268,And so it's a big contentious issue.,36
269,And that could produce a military war.,38
270,Could produce a military accident.,34
271,Could produce a very tense situation.,37
272,"And if we had a military war, God help us because of the capacity in all different new ways to inflict harm on each other.",122
273,"But anyway, that's that's that.",31
274,"If you don't have that military war, you'll have the competition between those other kinds of wars.",99
275,And whoever is strongest in those areas will win.,49
276,Where do you put cyber war within the five?,43
277,"Well, cyber war is a military war.",34
278,I'm assuming the type of cyber war that you're referring to is that which it's used to inflict pain on the other party through cyber.,133
279,"So cyber wars, you'll see cyber war, you could see space war, you can see drone warfare, you new types of warfare, not just the traditional and nuclear type of warfare.",168
280,But you could see any of the above.,35
281,What are the defining characteristics?,38
282,"What are the interesting things about Xi Jinping, the president of China as a leader on the world stage?",104
283,His father was a early leader.,30
284,He was himself in the culture of evolution in times treated brutally.,69
285,"And during that period of time, it was very, very difficult.",60
286,And he came up through the ranks and is a very intelligent man.,63
287,"When he first came to power, they, as you know, they have two five-year terms.",78
288,And we're now coming to the end of the second of those five-year terms.,71
289,"When he first came to power, he felt that there should be a lot of reform and reform meant moving to much more of a market and open economy.",140
290,"When that happened in him coming in, I had some contact with economic policy makers, but in the circumstances then were that five major banks lent a state on end to prizes and local governments with implied government guarantees.",229
291,And so there was not control of that.,37
292,And the movement to a more of a market economy.,47
293,And the development of markets was a primary.,45
294,And also the dealing with the corruption issue.,47
295,There was a lot of corruption prior to that.,44
296,And that was viewed as an existential threat to the system.,59
297,So that became the primary objective.,37
298,"And then as time progressed over those 10 years, there was a lot of changing in the world.",90
299,"Their financial circumstances opening many, many other markets.",63
300,They particularly getting money to small and medium-sized enterprises and developing a lending system and then establishing controls on it.,139
301,"So right now, there's a vibrant capital markets.",48
302,You can raise capital.,22
303,You can be an entrepreneur.,27
304,You can become a billionaire in the capital markets.,52
305,And they develop the markets to be the second largest capital markets.,70
306,"At the same time, they had to deal with their rising debt issue, which they began to deal with really about four years ago when the second term began.",150
307,And then Luhua became the vice premier responsible for that and to deal with those issues.,90
308,So you see right now that what's happening is the dealing with the real estate bubble.,86
309,"There was a development in real estate, a bubble, which produced a lot of unproductive lending.",95
310,"And Shishi Ping said, houses are meant to live in, not to speculate on.",71
311,And so that was wasteful.,25
312,"So they established what they call three red lines, which are financial ratios, that the property developers had to live within.",128
313,"And that is then causing the adjustments that are going on now, which in my view are very healthy because whenever there's bankruptcies and so on, the most in the public thing, okay, that's a problem.",200
314,It's in many cases really a cleaning up of bad debts and bad practices.,71
315,And so that's what's going on.,30
316,So that's let's say economically.,33
317,"At the same time, there is the changing relationships, the changing world order, the changing relationships with the United States and other countries, which is becoming much less cooperative and much more warlike, much more confrontational.",241
318,"Those two things, the domestic debt problem and the domestic has led to what's called core, what they call core leadership, which means a leadership more around him that is less challenging because they believe in history that during very difficult times a more centrally controlled decision making process lends itself better than to a more fragmented political contentious project.",383
319,And that's basically what's going on now.,41
320,"You said it very eloquently, but you mean the leadership is surrounded by yes men and there's a lot of centralized control.",123
321,"That characterization is, is much more black and white than it really is.",73
322,But it leans towards that direction.,36
323,"Like for example, of the standing members of the Politburo four are more alleged, allied him three or less.",107
324,So you have to understand that it's kind of a collective leadership at the top.,79
325,"And then of course, there's just jockeying for power, you know, in a highly political sense at the top.",103
326,But no one leader can be successful against the all those powers at the top.,76
327,So it's very politically negotiating.,37
328,"It's very much more like if you put in the United States, the Democrats and the Republicans, and they had to be in the same government and they work it out.",156
329,It's kind of something like that.,33
330,And then so that's that struggle.,33
331,But it's an internal struggle.,30
332,"Where do you put the importance of some of these ideas at the founding of the United States when then now we're talking about that at the context of China, the freedom of speech, freedoms.",188
333,"What China is doing with the central management of a lot of things, it's enabling a lot of growth.",98
334,"But it's also limiting people on the very basic level in terms of freedom, the kind of freedom that I think can lead to entrepreneurship to starting new businesses, to having big dreams and chasing those dreams and then creating totally new things in whatever the space, maybe in technology and in business and whatever.",320
335,How important is that as a metric for society?,46
336,"Well, they have a view in which is the idea of a dialectic which means that two things are at obvious, that everything comes with pros and cons and two opposites exist.",168
337,And you want the benefits of those two opposites and how do you deal with the benefits of those two opposites.,110
338,"So it let's say you want the capital markets because it gets money into the hands of the entrepreneurs who are motivated, they build fortunes and that drives an economy to do very well.",185
339,"And at the same time it produces the other problems, the wealth gaps, the other problems, the debt cycle that we're talking about and so on.",140
340,"And Deng Xiaoping, how do you reconcile communism and the market economy and the capital markets?",97
341,"And he famously said, and if it doesn't matter if it's a white cat or a black cat just as long as it catches mice.",114
342,"In other words, if it works and make in the country richer, then that becomes the objective and then they move that along.",122
343,So there are these conflicts and one of the leaders described it to me as follows because it's confusion and it goes back over a period of time.,144
344,There's a hierarchy and it's an extension of the family he described it.,72
345,"And he said, the United States is a country of individuals and individualism.",77
346,And that is its vibrancy that we see.,37
347,"The individual rights to speak up, the individual protection of the individual, individual property rights and all of those things is of paramount importance.",158
348,"And we build our organization, that's why democracy is from the bottom up or even a company.",92
349,We'll get together and we'll be partners to prosper together.,61
350,That is the American approach.,30
351,"He was describing that in China, it's an extension of the Confucian family essentially.",87
352,And so it's almost like there's a hierarchy.,44
353,"And so what they think about is the common good, not the individualism.",71
354,"So for example, if they want a high speed rail to go from one place to another and that's best in the common good, then the individual protections that would stand in the way of doing that would be of secondary concern.",219
355,So that notion of controlling.,30
356,"So for example, what they're doing with video games.",52
357,They control what type of video games and how many hours a day kids can be on video games operating in that way because they believe that that's good for the society and that's very controlling.,194
358,"In the United States, I think probably most parents would say, leave it to me.",78
359,And it's a matter between me and my kids.,41
360,The same thing has to do with data.,35
361,"In other words, in the United States, who controls the data?",60
362,Does the company control the data?,34
363,Do you individually control the data?,37
364,And so the inclination would be to figure that out.,51
365,But nobody would say that the government is going to control the data because of our inclination of really anti-government control.,131
366,"In China, it would be that the government will control the data because that's going to be best for the society.",112
367,And it depends who you trust.,29
368,"But that's so that difference in philosophy is very much at the, you know, at the heart of that.",96
369,"As far as your question in terms of effectiveness, it really is in China's case, it's how you balance the things, right?",120
370,"So what they're attempting to do is to create a lot of freedom and creativity in areas that are not political, let's say.",121
371,"And so you see on a lot of entrepreneurship, you see a lot of product development, you see a lot of creativity happening in that way.",133
372,"So the stereotype that you don't see creativity happening is an old stereotype, but where's a lot of creativity certainly happening.",132
373,And the system can work well if they can achieve that kind of balance.,70
374,It's proven to have worked well.,32
375,"Since I started going there in 1984, per capita income, real per capita income is increased by 26 times.",104
376,The longevity rate is increased by 10 years.,44
377,"The poverty rate has fallen from 88% to less than 1% in terms of, you know, basics like starvation and things.",110
378,"And if you read history, Plato's Republic, you know, he talks about the cycles, democracy, you know, and watercratic and the benevolent death, the despot and all of that, each has their own vulnerability.",204
379,"The vulnerability of democracy, which has been a remarkable, remarkable system.",79
380,And I don't have to extol the benefits of it.,45
381,But the vulnerability of it has always been the internal conflict that produces itself as anarchy.,98
382,"In World War II, for democracies chose to be autocracies because there was internal disorder and there was the belief that somebody would bring about order and get control of this situation.",190
383,"You know, that was in Germany, Italy, Japan and Spain.",54
384,They were parliamentary systems that turned themselves over to that.,68
385,So both systems have vulnerabilities.,37
386,I think the main thing that we need to think about is those vulnerabilities.,76
387,"Democracy is an amazing system because it, the adherence to the rules and the system and the checks and balances is quite amazing.",130
388,And it gives it a flexibility to change without civil wars.,59
389,But there has to be the respect of the rules.,45
390,"And when you see something like they will not accept elections or they will not accept rules, history is shown when the causes that people are behind are more important to them than the system.",193
391,The system is in jeopardy.,26
392,So we have a situation that's very much like that.,50
393,"In terms of, let's say the 2024 elections, I believe that there's a very high chance that neither side will accept losing, for example.",135
394,So we have that kind of a situation.,36
395,So one would hope that one could rise above the disagreements and rely on the system for resolving disagreements.,113
396,"Because if that doesn't happen, then we have our own chaos.",59
397,"So the kind of the trend that started in 2020, the, or I mean, I suppose it's been there, it's been growing.",108
398,One representation of this internal disorder has been the growing trend of being skeptical about the results of the election.,125
399,"Well, it started before that.",29
400,There was the emergence of population before President Trump was elected.,73
401,He was basically elected as a populist because there was a large percentage of the population that felt that the system didn't work for them.,141
402,And he tapped into that.,24
403,"And he was largely elected as a populist leader, first populist leader in a developed country.",94
404,And so populism began that then.,32
405,And that was a battle of one group against the other group.,59
406,"And so since then, it's been like that and it continued to grow.",64
407,"You mentioned the vulnerability of democracy, the internal disorder is the vulnerability of democracy.",102
408,What's the vulnerability of a system like China?,48
409,"Maybe one way to say it's put China aside and look at history, look at Soviet Union.",84
410,What's the vulnerability of a communist type system?,52
411,"Well, I'll call it both communist and autocratic, depending on how much autocracy is that it lacks flexibility.",111
412,It lacks the ability.,21
413,But I should deal with them differently.,40
414,"In other words, there's the economic system.",44
415,The economic system threatens motivation and productivity.,58
416,So communism or socialism has to be done in a way where you can threaten productivity.,86
417,"Capitalism has, and when I mean by that, I mean free markets and capital markets, I've been an effective way of allocating resources and also creating the incentives and the resources, providing the resources for the inventiveness of new ideas.",244
418,"And so if I compare that, what the Chinese have done through a large extent is to recognize that and have made a move.",118
419,That's why the seeming dialectic or the conflict between those two things exists.,81
420,"But anyway, that's it as far as an autocratic system.",53
421,"Rather than one man, one vote from the population up, the risks of the autocratic system is that there's enough discontent that arises.",135
422,"That the system doesn't have the flexibility and that rather than bending, it breaks.",85
423,That's the big risk.,20
424,The notion of trying to control a population if there's that rather than giving it the flexibility.,99
425,So that would be the big risk of the autocratic system.,55
426,What's the human?,17
427,Because you mentioned like the top gets bigger with the empires and you start taking things for granted.,104
428,Is some of this just human nature.,34
429,"So the concern with China, with autocratic nations, the concern with the third Reich, the Soviet Union, was that fundamentally at the individual level, the humans involved at the top.",183
430,"They started becoming, they're starting to lose touch with reality in a way that no longer makes them.",102
431,I guess that's the representation of the flexibility that you're referring to.,78
432,"Well, I mean in a democracy, you could change.",46
433,You can go as far left or as far right.,39
434,You can change the leaders easily.,34
435,"And so the people don't become, they pretty much only have themselves to blame.",79
436,One of the problems of that is they may not choose the best leaders.,68
437,But they have that flexibility.,31
438,"So if vote and you get what you wanted, in the case of the autocratic, let's say leaders, and then the movement from democracies to autocracies, what you see normally that movement is that one of the systems is not working.",223
439,Let's say the democracy is not effectively.,43
440,Everybody's arguing with each other.,36
441,Nobody's getting anything done.,31
442,"And you know, like Mussolini, the trains are not running on time.",65
443,And that would be the example.,30
444,"Jesus, this place has gotten chaotic.",37
445,"Well, somebody gets through control.",36
446,And then you get the autocratic.,32
447,And then he's autocratic enough to boss people around.,54
448,And then you follow those kinds of orders.,42
449,And it's like maybe a CEO in a powerful company going around and that could work well or it could work badly.,109
450,"You know, most companies are run as like autocracies in a sense.",64
451,"You know, there's the hierarchy and you the command economy and that kind of thing.",83
452,And that can work well or not.,30
453,"But then quite often when you get the populist autocratic, their personality is something that they want to fight.",114
454,And they become more nationalistic and they tend to become more militaristic.,77
455,"And human nature at that stage um, lends itself to fighting.",60
